dataset_id,split,class_label,filepath,filename,extension,file_size_bytes,width,height,mode,sha256,phash,ahash,dhash,leakage_group_id,leakage_group_size,leakage_group_majority_class,assigned_split
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_456.jpg,Tr-me_456.jpg,.jpg,20610,512,512,L,48320b830e359bb421b2e29d7293844eebdf618cc267fb36b3c6f6680fc28d72,96643c36693963b3,003c7c7c3e3c3c18,b0e0c8c8ccec7070,1984,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_876.jpg,Tr-me_876.jpg,.jpg,21384,512,512,L,a60799afb014eb9b4aede4e355e166f35f629e5c93b0012698f6019b39b7d9c8,92653c36653963b3,003c3c3c3c3c3c18,b2e0e8f0cce870f0,1984,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_977.jpg,Tr-me_977.jpg,.jpg,20797,512,512,L,afdc92194ce5223cd1cf538436398d3855730d885a63599df0b6a2605a45d0a7,96e43936693963b1,103c7e7e3e3c3c18,70e0c8ccecec7870,1984,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_794.jpg,Tr-me_794.jpg,.jpg,23644,512,512,L,040a415afd40cde551ea35ff4fad705011f381f0700de2479ed124c6392dc505,c02f6b353f343c32,00387c7e7e7e7e78,62d1b4a8a4949cd0,123,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1250.jpg,Tr-me_1250.jpg,.jpg,22053,512,512,L,0994c0c45c34de7c98eb3014a5aead164a49d298d4eaa0fd00d787dcce5b644b,c02f6b3d3fb03c30,00387c7e7e7e7e78,62f1a48ca094d4f0,123,3,meningioma,train
D1_nickparvar_kaggle,Training,glioma,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_779.jpg,Tr-gl_779.jpg,.jpg,22946,512,512,L,c83683226e108bab357f14ca8f4aa65fd65c43190cbd608a5a35e3f3fdadd8de,c06e6b353fb43832,00787c7e7e7e7e7c,62d1b0b4a89af4d1,123,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_492.jpg,Tr-me_492.jpg,.jpg,22515,512,512,L,67d5ea06379513aa119368053fd81c336310361cc476eec56235e510a2bcc377,c02f3b6d2d3434f2,003c7e7e7e7e7e7c,32f1cc86d0d4dcd8,2848,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_508.jpg,Tr-me_508.jpg,.jpg,22634,512,512,L,db9384e1a2ce28555ab52dc93fbef62aa9e30b0ef287a886cc7b6815e6ba1228,c02f6b6d3d3430f2,003c7e7e7e7e7e7c,32e1cc96ccd4dcd8,2848,3,meningioma,train
D1_nickparvar_kaggle,Testing,glioma,data/raw/D1_nickparvar_kaggle/Testing/glioma/Te-gl_193.jpg,Te-gl_193.jpg,.jpg,21514,512,512,L,eedd4dbe8c7eedc46a158a685ceeba157a92e99a0cdcb1cdcacc2b329236f2a0,c02f6b6d3db460b2,00387e7e7e7a7e7c,22e1d4b0c8b094d0,2848,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_181.jpg,Tr-me_181.jpg,.jpg,20079,512,512,L,229bfa28f1ed38b67cc739942b95bb096d7c608d3b7d4ce78fac59768aa7186e,96683f3d69843c78,183c7e7e183e3e3c,71e8f4f4f0f4d460,937,3,meningioma,train
D1_nickparvar_kaggle,Training,glioma,data/raw/D1_nickparvar_kaggle/Training/glioma/Tr-gl_824.jpg,Tr-gl_824.jpg,.jpg,28164,512,512,RGB,3830fa89186bf90b1034b657898b56e4ee2416eaf9bf7c6c79084efde5ae4147,86692e3969a53c79,183c7e7e3c3e3e3c,71ccc4d4f0eccc68,937,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_227.jpg,Tr-me_227.jpg,.jpg,20512,512,512,L,f099fa2834527647bc13ccccf4b1e3f6251c64b396c19b891a8e15b36c5b1f29,96693e3969843c79,183c7e7e183e3c1c,70e8f4f4f0ecec60,937,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_691.jpg,Tr-me_691.jpg,.jpg,17700,512,512,RGB,80c7bc3cb769d96b6974160f1fff584b1dbf696f0f23e8e6ed57345f1b527719,c2693db4309e639b,00183c7c7e7e3c00,84f2f9f4d8c4f0b2,3516,3,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_297.jpg,Te-me_297.jpg,.jpg,17413,512,512,RGB,a08bbb3b39c0ec7b7050faefc3bc310a76b441e14f45eacf45d8d36b6fd7dd32,c26a3fb53092639b,00183c7e7e7e3c00,9270d8f4d8ccf0b2,3516,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_418.jpg,Tr-me_418.jpg,.jpg,17674,512,512,RGB,c6f2d09f007c950bea3adc4298d5aedfe60187beafe26df9120fece18915d583,c26d3db53092639b,00183c7e7e7e3c00,84f0f0f4d8c4f0b2,3516,3,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_294.jpg,Te-me_294.jpg,.jpg,13462,512,512,L,4ca0fcda8bd93f967f468463b0c93dbe4b16887da2987c5e37f1eb00ddcb2fb6,c26d3d90309b73cd,00183c7c7e7c3c00,84f2e9c8f4cc7192,2104,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_260.jpg,Tr-me_260.jpg,.jpg,14075,512,512,L,592e6bac493629742729200e79098e971a4df440405a30e99810f82bf27b5427,c26d3db4309333cd,00383c7c7e7c3c00,8472e9c8f4cc71b2,2104,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_609.jpg,Tr-me_609.jpg,.jpg,13610,512,512,L,6e5ca8d2cbba5c2a2633f42b799660ff02b02dec3cbc72cc6263797f759137ea,c26d3db4309333cd,00383c7c7e7c3c00,9462c9c8f4cc71b2,2104,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_891.jpg,Tr-me_891.jpg,.jpg,18612,512,512,L,9c29b5b481465aa7bd177d6580d12788ae76266880f230e966d8461eb8acf1e7,96683d3164c7e696,00183c7e7e7e3c3c,8271e8ecccccec64,4276,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1155.jpg,Tr-me_1155.jpg,.jpg,17217,512,512,L,b9aa698b99536815fdc8d4b0ff114a8da24c3249eaaac5dc1e89a3eeef33fb02,966839316cc7e696,00183c7e7e7e3c1c,8270e8e8ccdcdc61,4276,3,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_97.jpg,Te-me_97.jpg,.jpg,19135,512,512,L,bf774e830df49974523263c4a9e1fb8d506bd2af7902cf9de4e505a6dbc34e7c,96683d3161e6e696,001c3c7e7e3e3e3c,9271ececd4ecec74,4276,3,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_180.jpg,Te-me_180.jpg,.jpg,15038,200,235,RGB,20c540c392630d5bba27c8a6c47a1933df2a9803135b061ef80652904e810432,954a4a97164f7f18,005c9fbf6f2f3e00,ecac2b6edccefad4,892,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_858.jpg,Tr-me_858.jpg,.jpg,24763,298,354,RGB,23f28ae3e7fa2f1560f4d1a399198490c4516ca9e5c9e8e54cc54494adc26b22,954a4a95144f7f5a,005cbd3f6f6f3e00,e4a86b6e9cce5ab4,892,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_616.jpg,Tr-me_616.jpg,.jpg,13746,200,235,RGB,e29bcad3a9669e308de687b578cb0b414b4fd17020fc63b1f350b06026337139,954a4a97164f7f18,005c9fbf6f2f3e00,ecac2b6edccefad4,892,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_235.jpg,Tr-me_235.jpg,.jpg,30718,512,512,RGB,4e943b2e22317c511ac920f2697c873de4377e922aca41b1dd3473597320c696,811e57791e747255,1e3f773f4f6f6222,7cf3ccf7d7dfc6c4,2168,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_759.jpg,Tr-me_759.jpg,.jpg,30992,512,512,RGB,aaa9753989c9551c51184124cc3bbce4ed6b6b2a095779e1a2c3b1e6c2b67845,811e5f795c747254,1e3f777f4f637b3c,70f9ced796d5c6e8,2168,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_912.jpg,Tr-me_912.jpg,.jpg,31376,512,512,RGB,ac8d47111e545425c7424f626fad83cec94e7b505aacddd0f481ef4057c5b8e9,801e5ff95c747254,1e3f777f5fe76330,7cf5cdd7979f86c4,2168,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_493.jpg,Tr-me_493.jpg,.jpg,25715,512,512,L,00cdc02ec1dcdaa9a7ddd44fa2a83d09a5aedadbee67bce4ea4109addeb92980,811e6e793ae479a1,003c7e7e7e7a7e7e,71cceaaaaab2aaaa,29,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_475.jpg,Tr-me_475.jpg,.jpg,24557,512,512,L,1c213d91ecbba161aadd41538ea75e46a8c08724190fa9fc6c8ed1ff26220632,910a6e793ae479b1,003c7e7e7e7e7e5e,31ecf8a8babaaab2,29,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1215.jpg,Tr-me_1215.jpg,.jpg,26386,512,512,L,2a42cc2372b9058882bead2cfa56ad9707a5d0b3986fdb1b55ab9ca895ab6652,950b6e7938e439b1,003c7e7e7e7e7e5e,31e8d8aababaaab2,29,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_529.jpg,Tr-me_529.jpg,.jpg,17357,512,512,L,083a956e37459fd225cec6467ba136502bfe79bad88eb7dd5b4f4e761074de03,c2f63b3934ce7038,003c7c7e7e7c3c00,b2f1cce4ecd471b2,221,3,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_67.jpg,Te-me_67.jpg,.jpg,16377,512,512,L,1281c5c90cffbec6209adb81173f27f9eae96295726a4fa2e640e589af913b8a,c2ee3b3934ce7038,003c7c7e7e7c3c00,b2f0ece8ecd471b2,221,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_123.jpg,Tr-me_123.jpg,.jpg,17105,512,512,L,704796e2a1aa65f12fb37a99db00d521ae7d2aa9f710f920495f5dca6c3274c5,c2f23f1b34ce7038,003c7c7e7e7c3c00,32f9c4e4f0d461b2,221,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_326.jpg,Tr-me_326.jpg,.jpg,22462,512,512,L,1ddc07b40dd80b396ce695e57eaf6c1fb2f77ada6b89cb41593ed172ce143386,857a7e287ca17196,00387e7e7e7f3e3e,1360d8e2d6daece8,828,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1266.jpg,Tr-me_1266.jpg,.jpg,21068,512,512,L,5645d1fc065c1af595184e5031bfd97cdff05204f3d43d88058e9913ff4c2c09,856a7e2874a57396,00383e7e7e7e3e3e,8261d8ead4d8eae8,828,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_970.jpg,Tr-me_970.jpg,.jpg,22495,512,512,L,e75720626eb32746c07a41520f13d60ecdf0c487634e2dc20ad64b4853a49238,857a7e2874a173c6,00187e7e7e7f3f00,8361dcd2c6c9f278,828,3,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1040.jpg,Tr-me_1040.jpg,.jpg,28590,512,512,RGB,296f0ac03b09e428c8a10d7b2b8ccc9601ddcdfbfc458dd308d88ecce9c4b644,d00f6e7c296575b0,003c7e6e6efe7c60,33e0dcca989c8cc9,1127,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_723.jpg,Tr-me_723.jpg,.jpg,27577,512,512,RGB,732b052c052fea699ab9c3deff5b18eb84affd95ffaf0975c719f5d259ceb0a7,d00f6e7c2d657194,003c7e6e7e7e7c78,33e0dcce9c9cccc9,1127,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1187.jpg,Tr-me_1187.jpg,.jpg,18099,512,512,RGB,35e6c8e8a6a1e6b6d8691175c8ec091f759045fd73bbb9543a4fe29fe1794c1a,c7ce38b1614f6631,001c3c7e7e3c1c00,b2f068c0d4c47182,1498,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_151.jpg,Tr-me_151.jpg,.jpg,16681,512,512,RGB,47211a9c0be7bd6a476d47ca82664ad929feaf5455b22701529c3d3761f8fa95,c7ce38b1614ee631,00183c7c7e3c1800,92f069c4d4ecf182,1498,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_854.jpg,Tr-me_854.jpg,.jpg,28786,512,512,RGB,821154e7d280628d35330ae33f035370d0c7bfe2548f746c4afd3b1ee0aa5069,d02f2b7d29f024e3,001c7e7e7efe7c7c,12f9e4b894a4c8e8,3551,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_224.jpg,Tr-me_224.jpg,.jpg,26978,512,512,RGB,d969a85825db5cbd00c71c523944cdc85f46cccfd335be6bb8bd2f888ea260a7,d03f2b7d21f026c3,001c7c7e7e7e7c7c,0279e4a8d4e4a8e8,3551,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_269.jpg,Tr-me_269.jpg,.jpg,13986,512,512,L,4234d2b0229a17440443bf2cccc878749a9ecb00a858e89f12860d0e4635c94b,936c689364dab3cc,00183c3c7e7e3c00,ccb269d4d4d87092,1831,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_950.jpg,Tr-me_950.jpg,.jpg,14021,512,512,L,fad3ae6793fbd0b26f2e00169c2715a5deb16cd35ff27967e3046e9c4ab33c9b,936c6c9366da934c,00003c3c7e3e3c00,ccb2e8c9d4d8f092,1831,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_157.jpg,Tr-me_157.jpg,.jpg,27418,512,512,RGB,75fc351c55b57bc64e027f3a9e516fc6b37b818b02d290d39e40944ebc219915,946b3f5a396a212d,083c7e7e7e7e3c1c,79f4c89894d4e470,3223,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_82.jpg,Tr-aug-me_82.jpg,.jpg,22195,512,512,RGB,ba11464d476f7136d4725a6604b0d2682c32aef4eabb9593334b060d8aa646f7,94693e5a397a612d,083e7e7e7e7e3c1c,79f4c898d4d4ecf4,3223,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_189.jpg,Te-me_189.jpg,.jpg,15731,512,512,L,3a4048513cf7c96b0e4ff2879e947d20ab40bb15745767e4fa825c8479d2a18b,c23c3dc332ced338,00083c3c7e3c1800,ccb270f0d4c8f284,1627,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_598.jpg,Tr-me_598.jpg,.jpg,14492,512,512,L,8c52e46713c3f81674ca2dd61485e0e047945d14a5922d070affb14e1a7043af,c23c3dc330cfd31c,00183c7c7e7c3800,c4b261d0d4d87086,1627,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1057.jpg,Tr-me_1057.jpg,.jpg,11372,210,240,RGB,141138c436ee1cfc6ca00fbef0a6bebb18fd9fa799992f6ddd1b99d315c107df,c46c0f767b633891,007c7e7e7e7e7e18,c4f4b2aa9094d4f0,561,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_270.jpg,Te-me_270.jpg,.jpg,14865,210,240,RGB,5ab5bc5e28a3587ddfd8561b8e78e74224eff95848411eb0405b39e5d516d34e,c46c0f767b633891,007c7e7e7e7e7e18,c4f4b2aa9094d4f0,561,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1136.jpg,Tr-me_1136.jpg,.jpg,16929,512,512,L,4e924cc86796586b03ec335f7bdf78549975bbd01b75a969d78543f090ae1043,c22d2df03467339b,00383c7e7e7c3c00,b270d0c4f4dcf0b2,2167,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_967.jpg,Tr-me_967.jpg,.jpg,17672,512,512,L,5ce9eedd4f9f70c4195c70783f3e23ae03c6481e7e7e6fe6ba9a15d2c4c0d2f9,c22d2df0346672db,00383c7e7e7c3c00,b270d0d4dcd4f1b2,2167,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_1.jpg,Te-me_1.jpg,.jpg,33110,442,442,RGB,0d788a5156cb295ffdd9eefb5ca7f88a68d6e5e93fbee087d879d37a088c460a,d14b3f6c24646ef0,003c7e7e7e187e3c,71f8c8c4ccb2aae8,388,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_36.jpg,Tr-me_36.jpg,.jpg,24945,442,442,RGB,e43e01934b68943651419d25cae4ccea04db2678db91b0e6a257c54732f920f8,d14b3f6c24646ef0,003c7e7e7e187e3c,71f8c8c4ccb2aae8,388,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_646.jpg,Tr-me_646.jpg,.jpg,28907,512,512,RGB,1c48914ff9e011781b26b6321e9d44ea8e0e742a5827687886e4c4a076cd33ac,851e6e5939e469b1,003c7e7e5e3c7e66,b1e4ccecdacacccc,781,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1191.jpg,Tr-me_1191.jpg,.jpg,30760,512,512,RGB,4c73319a40f1cc34736c2fbccd776fdd225cdadbf03084f23c3b8597e3efd75e,851e6e5939a46bb1,003c7e7e7e7e7e66,31e0ccecdadacccc,781,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-aug-me_85.jpg,Tr-aug-me_85.jpg,.jpg,22179,512,512,RGB,52a18b71c9df3b6ae1f80f0e8e6bb249d48865f146d6c4c4611bce632180535d,c16e2b2d74b139d2,00387c7e7e7e7e3c,32e1d8e4e4dad8d8,2264,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_422.jpg,Tr-me_422.jpg,.jpg,21297,512,512,L,fa32c6d562d7556c701a0044efa90789f763e467777dc40d95f8d7300cc0d0ea,c16e2b2d74b139d2,00387c7e7e7e7e1c,32e1c8e4e4dad8f8,2264,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_569.jpg,Tr-me_569.jpg,.jpg,25675,512,512,RGB,3cc9e95ff309e1864d8ae698afff2c81a539022fedcd272dc0b46e98e1c368fc,d02f3f702dc16647,001c3e7e7e7c7c1c,9b78e4e88cb4d169,1690,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_888.jpg,Tr-me_888.jpg,.jpg,26999,512,512,RGB,f527582fe31380759ab8132500846efa0522ab416ae854796f8d726d261e98aa,d03f3f702dc06665,001c7e7e7e7e7c34,1b78e4a88ca494f4,1690,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_228.jpg,Tr-me_228.jpg,.jpg,14272,512,512,L,aeca95c8fa91b70333e82dc035fafc8eeb4bce4a7dcc86392fe2f2b6897d3b99,c32e3cd1302fd36c,00183c7c7c3c1800,84f2e9d8d4d16284,4788,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_271.jpg,Te-me_271.jpg,.jpg,14273,512,512,L,d07872df5218bcb7145de53f60737b138a2a8b9edd362b758b25106456044985,c32d3dd0302fd36c,00183c7c7e7c3800,8472f9e8d4d07086,4788,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_870.jpg,Tr-me_870.jpg,.jpg,31135,512,512,RGB,0c8158d4aadcd98178a6ae263609f2b17e6527ad635a387af4e185bcbe4ad64c,d50e7a4d28762d59,003c3e7e7e7efc6c,71fcecb492e26888,367,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_613.jpg,Tr-me_613.jpg,.jpg,31021,512,512,RGB,7221b29abe0cf90059797a25fcb7496a9ce77cdcbe097ded4ee1d7f9b5b2c0f0,d10e7b4928772d59,003c6e765efefcec,71ecce8cb2ca48d8,367,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_259.jpg,Te-me_259.jpg,.jpg,14216,217,232,RGB,a147b1910d63258713da833522f6e321bed28401314d5248fbab73df9a46bcac,841b57797a9668d2,1c3e7f3f4d7b7626,7ceae5a5dd96e4cc,4414,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_553.jpg,Tr-me_553.jpg,.jpg,10523,217,232,RGB,e06cbd846ceb5fc12ef5b7407d421fe2ed2641de68cdfc6ba64ea4bfa85d8fcc,841b57797a9668d2,1c3e7f3f4d7b7626,7ceae5a5dd96e4cc,4414,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_446.jpg,Tr-me_446.jpg,.jpg,18182,512,512,L,790b260186b992681c567e18b8a73742e5fd657558bd2853122c435a5a473cc5,c32d2db234d234db,00183c7c7c7c3c18,8472e8c8c8dcc970,3292,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_627.jpg,Tr-me_627.jpg,.jpg,16861,512,512,L,933710b072f91429550e58495f34fd1f93c449c89adf8ac9ea82cff0e70551c3,c32d2db234d3b0cb,00183c7c7c7c3c18,84f2e9c8c8d4c972,3292,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_491.jpg,Tr-me_491.jpg,.jpg,17966,512,512,L,8b95b62c967a66ec64d06b1320c7766ddbd01011705ba9ee0674b990cc1cccae,96697a7133c46c96,00183e7e3e3e3e3c,9279f4f4dcf0ec6c,3831,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1123.jpg,Tr-me_1123.jpg,.jpg,17852,512,512,L,fd1c4bd4f2b2245563eeee8e781d22af886c8a95c83537a5240930526b0bcee4,966c7a7133c64c96,00183e7e3e383c3c,8271f4f4ecf06869,3831,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_156.jpg,Te-me_156.jpg,.jpg,37660,341,377,RGB,85810ba8cb4b872c9b258e404db14581906135c54f678bc4ea4d8c706f8530af,8b5a746e09ba6678,003c3c3d3bbf8f66,69d4e871534529ce,3649,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_957.jpg,Tr-me_957.jpg,.jpg,34435,341,377,RGB,e4fcd381c28ede0f3199c3968f487571669726be146fe0ff4daa2a6716858a8a,8b5a746e09ba6678,003c3c3d3bbf8f66,69d4e871534529ce,3649,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_109.jpg,Tr-me_109.jpg,.jpg,19823,369,395,RGB,c22c1029b1f5d3b96679b64527073e0b5f575d492094578a9eff022649af84ec,801f5ffa29687d21,00245a7bffffdb42,71ccb2b28a8eb2ce,5317,2,meningioma,train
D1_nickparvar_kaggle,Testing,meningioma,data/raw/D1_nickparvar_kaggle/Testing/meningioma/Te-me_30.jpg,Te-me_30.jpg,.jpg,27715,369,395,RGB,f9c7519fa1b025afb6c7dcb3e7ac3807ab36ffaa535b8dbf72ed6b418303f486,801f5ffa29687d21,00245a7bffffdb42,71ccb2b28a8eb2ce,5317,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1203.jpg,Tr-me_1203.jpg,.jpg,28572,512,512,RGB,01338ffff1ed97698465eef56832b6f1b0c5dee1ca29c5bdee6170e0407ae3de,d17f1b643c2c3c62,003c7e7e7e7e7e3c,79c8d4b2e8a2ccf0,39,2,meningioma,train
D1_nickparvar_kaggle,Training,meningioma,data/raw/D1_nickparvar_kaggle/Training/meningioma/Tr-me_1013.jpg,Tr-me_1013.jpg,.jpg,29598,512,512,RGB,a6069f1603466549c1e6e80a46bd6c632b97a9f5064cfd6ee0e5f6f81f32a01d,d17a1b643c2c3d63,003c7e7e7e7e7e3c,71e8d8b6ccaad4f0,39,2,meningioma,train
